epoch,accuracy,loss,val_accuracy,val_loss
65,0.9170464873313904,0.24912291765213013,0.6975218653678894,1.0931017398834229
66,0.9117593169212341,0.2711699604988098,0.7099125385284424,1.0455131530761719
67,0.9174111485481262,0.25830182433128357,0.7077259421348572,1.0164302587509155
68,0.9130355715751648,0.26039183139801025,0.7018950581550598,1.0915184020996094
69,0.9128532409667969,0.2559482753276825,0.7069970965385437,1.030806064605713
70,0.9201458692550659,0.24162457883358002,0.7018950581550598,1.0351306200027466
71,0.9179580807685852,0.24059458076953888,0.7011661529541016,1.1218916177749634
72,0.91886967420578,0.24364705383777618,0.7135568261146545,1.0360416173934937
73,0.9263445734977722,0.23754765093326569,0.7011661529541016,1.0651551485061646
74,0.9221513271331787,0.2313539832830429,0.7099125385284424,1.0407116413116455
75,0.9252507090568542,0.23390458524227142,0.7142857313156128,1.0340864658355713
76,0.935278058052063,0.2025117129087448,0.717930018901825,1.0815060138702393
77,0.9336372017860413,0.21118922531604767,0.7135568261146545,1.0780086517333984
78,0.9319963455200195,0.20958219468593597,0.717930018901825,1.1235235929489136
79,0.9301732182502747,0.21374526619911194,0.7113702893257141,1.1438254117965698
80,0.9392889738082886,0.2005845606327057,0.7113702893257141,1.0958621501922607
81,0.9440291523933411,0.18496620655059814,0.7120991349220276,1.1047805547714233
82,0.9391066431999207,0.19802390038967133,0.7157434225082397,1.1202752590179443
83,0.9409298300743103,0.19175100326538086,0.717930018901825,1.0808794498443604
84,0.9451230764389038,0.18700404465198517,0.6946064233779907,1.1057127714157104
85,0.9451230764389038,0.17709878087043762,0.7120991349220276,1.1543549299240112
86,0.951686441898346,0.16826723515987396,0.7135568261146545,1.1094510555267334
87,0.9423883557319641,0.18646037578582764,0.6953352689743042,1.1680158376693726
88,0.9546034932136536,0.1583622843027115,0.6997084617614746,1.1664304733276367
89,0.9487693905830383,0.17186971008777618,0.7120991349220276,1.155830979347229
90,0.9432998895645142,0.1808399260044098,0.7011661529541016,1.189118504524231
91,0.9553326964378357,0.1590026170015335,0.7113702893257141,1.1780897378921509
92,0.952597975730896,0.16865511238574982,0.7048105001449585,1.1968742609024048
93,0.959526002407074,0.1446807086467743,0.7244898080825806,1.1461490392684937
94,0.960437536239624,0.13900527358055115,0.7142857313156128,1.2302125692367554
95,0.9500455856323242,0.16702842712402344,0.7004373073577881,1.1595405340194702
96,0.9511394500732422,0.15829749405384064,0.7099125385284424,1.165408730506897
97,0.960072934627533,0.14226000010967255,0.7223032116889954,1.1868224143981934
98,0.9560619592666626,0.14498275518417358,0.7106413841247559,1.1339836120605469
99,0.960437536239624,0.14061574637889862,0.7018950581550598,1.2306597232818604
